author_name,university_name,homepage,source_file
Adenilton José da Silva,UFPE,https://www.cin.ufpe.br/~ajsilva,csrankings-a.csv
Adi Akavia,University of Haifa,https://sites.google.com/view/akavia,csrankings-a.csv
Adi Shamir,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1486,csrankings-a.csv
Adiel Teixeira de Almeida Filho,UFPE,https://www.cin.ufpe.br/~adielfilho,csrankings-a.csv
Adil Ahmad,Arizona State University,https://adil-ahmad.net,csrankings-a.csv
Adilson Elias Xavier,UFRJ,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1001-adilson,csrankings-a.csv
Adish Singla [SWS],Max Planck Society,https://people.mpi-sws.org/~adishs,csrankings-a.csv
Adithya Kumar Pediredla,Dartmouth College,https://sites.google.com/view/adithyapediredla,csrankings-a.csv
Adithya Murali,University of Wisconsin - Madison,https://muraliadithya.github.io,csrankings-a.csv
Adithya Pediredla,Dartmouth College,https://sites.google.com/view/adithyapediredla,csrankings-a.csv
Adithya Vadapalli,IIT Kanpur,https://avadapal.github.io,csrankings-a.csv
Aditi Kar,Royal Holloway University of London,https://pure.royalholloway.ac.uk/en/persons/aditi-kar,csrankings-a.csv
Aditi Majumder,Univ. of California - Irvine,http://www.ics.uci.edu/~majumder,csrankings-a.csv
Aditi Raghunathan,Carnegie Mellon University,https://www.cs.cmu.edu/~aditirag,csrankings-a.csv
Aditya Akella,University of Texas at Austin,http://pages.cs.wisc.edu/~akella,csrankings-a.csv
Aditya Bhaskara,University of Utah,http://www.cs.utah.edu/~bhaskara,csrankings-a.csv
Aditya Challa,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/adityac/Profile,csrankings-a.csv
Aditya G. Parameswaran,Univ. of California - Berkeley,https://cs.illinois.edu/directory/profile/adityagp,csrankings-a.csv
Aditya Gilra,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/aditya-gilra,csrankings-a.csv
Aditya Grover,Univ. of California - Los Angeles,https://aditya-grover.github.io,csrankings-a.csv
Aditya Johri,George Mason University,https://cs.gmu.edu/directory/detail/183,csrankings-a.csv
Aditya Mathur,SUTD,https://istd.sutd.edu.sg/people/faculty/aditya-p-mathur,csrankings-a.csv
Aditya Nigam,IIT Mandi,http://faculty.iitmandi.ac.in/~aditya,csrankings-a.csv
Aditya P. Mathur,SUTD,https://istd.sutd.edu.sg/people/faculty/aditya-p-mathur,csrankings-a.csv
Aditya Shekhar Nittala,University of Calgary,https://profiles.ucalgary.ca/aditya-shekhar-nittala,csrankings-a.csv
Aditya Tatu,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,csrankings-a.csv
Aditya Thakur 0001,Univ. of California - Davis,http://thakur.cs.ucdavis.edu,csrankings-a.csv
Aditya V. Thakur,Univ. of California - Davis,http://thakur.cs.ucdavis.edu,csrankings-a.csv
Adji Bousso Dieng,Princeton University,https://www.cs.princeton.edu/people/profile/ad6725,csrankings-a.csv
Adlen Ksentini,EURECOM,http://www.eurecom.fr/en/people/ksentini-adlen,csrankings-a.csv
Adnan Darwiche,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~darwiche,csrankings-a.csv
Adnan Ozsoy,Hacettepe University,https://web.cs.hacettepe.edu.tr/~aozsoy,csrankings-a.csv
Adnan Siraj Rakin,Binghamton University,https://www.binghamton.edu/computer-science/people/profile.html?id=arakin,csrankings-a.csv
Adnan Yazici,Middle East Technical University,http://user.ceng.metu.edu.tr/~yazici,csrankings-a.csv
Adnane Saoud,Mohammed VI Polytechnic University,https://cc.um6p.ma/people/Adnane.SAOUD,csrankings-a.csv
Adolfo Muñoz,Universidad de Zaragoza,http://giga.cps.unizar.es/~amunoz/index.php/en,csrankings-a.csv
Adolfo Piperno,Sapienza University of Rome,http://pallini.di.uniroma1.it/Personal.html,csrankings-a.csv
Adrian Dumitrescu,University of Wisconsin - Milwaukee,https://uwm.edu/engineering/people/dumitrescu-ph-d-adrian,csrankings-a.csv
Adrian F. Clark,University of Essex,https://www.essex.ac.uk/people/clark65804/adrian-clark,csrankings-a.csv
Adrian Fiech,Memorial University of Newfoundland,https://www.mun.ca/computerscience/people/afiech.php,csrankings-a.csv
Adrian Francalanza,University of Malta,http://staff.um.edu.mt/afra1,csrankings-a.csv
Adrian Friday,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/adrian-friday,csrankings-a.csv
Adrian G. Bors,University of York,https://www-users.cs.york.ac.uk/~adrian,csrankings-a.csv
Adrian Hilton 0001,University of Surrey,https://www.surrey.ac.uk/people/adrian-hilton,csrankings-a.csv
Adrian Johnstone,Royal Holloway University of London,https://pure.royalholloway.ac.uk/portal/en/persons/adrian-johnstone_7cc2e828-2b0f-4cb7-a169-337193b854b8.html,csrankings-a.csv
Adrian P. Lauf,University of Louisville,http://louisville.edu/speed/people/faculty/laufAdrian,csrankings-a.csv
Adrian Paschke,Freie Universitaet Berlin,https://www.mi.fu-berlin.de/en/inf/groups/ag-csw/Members/members/Paschke.html,csrankings-a.csv
Adrian Perrig,ETH Zurich,http://www.netsec.ethz.ch/people/aperrig,csrankings-a.csv
Adrian R. Pearce,University of Melbourne,http://people.eng.unimelb.edu.au/adrianrp,csrankings-a.csv
Adrian R. Vetta,McGill University,http://www.math.mcgill.ca/vetta,csrankings-a.csv
Adrian S. Poulton,Open University UK,http://stem.open.ac.uk/people/asp2,csrankings-a.csv
Adrian Sampson,Cornell University,http://adriansampson.net,csrankings-a.csv
Adrian Sandu,Virginia Tech,http://people.cs.vt.edu/~asandu,csrankings-a.csv
Adrian Segall,Technion,http://webee.technion.ac.il/people/segall,csrankings-a.csv
Adrian Vetta,McGill University,http://www.math.mcgill.ca/vetta,csrankings-a.csv
Adriana Emitzá Guzmán Ortega,VU Amsterdam,https://research.vu.nl/en/persons/emitza-guzman-ortega,csrankings-a.csv
Adriana Ferraro,University of Auckland,https://www.cs.auckland.ac.nz/people/a-ferraro,csrankings-a.csv
Adriana Iamnitchi,University of South Florida,http://www.cse.usf.edu/~anda,csrankings-a.csv
Adriana Kovashka,University of Pittsburgh,http://people.cs.pitt.edu/~kovashka,csrankings-a.csv
Adriana Schulz,University of Washington,https://homes.cs.washington.edu/~adriana,csrankings-a.csv
Adriana Sejfia,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Adriana_Sejfia.html,csrankings-a.csv
Adriane Chapman,University of Southampton,https://www.ecs.soton.ac.uk/people/ac1n16,csrankings-a.csv
Adriane P. Chapman,University of Southampton,https://www.ecs.soton.ac.uk/people/ac1n16,csrankings-a.csv
Adriano Alonso Veloso,UFMG,http://homepages.dcc.ufmg.br/~adrianov,csrankings-a.csv
Adriano C. M. Pereira,UFMG,http://homepages.dcc.ufmg.br/~adrianoc,csrankings-a.csv
Adriano César Machado Pereira,UFMG,http://homepages.dcc.ufmg.br/~adrianoc,csrankings-a.csv
Adriano Fazzone,Sapienza University of Rome,http://www.diag.uniroma1.it/users/adriano%20fazzone,csrankings-a.csv
Adriano L. I. Oliveira,UFPE,https://www.cin.ufpe.br/~alio,csrankings-a.csv
Adriano L. I. de Oliveira,UFPE,https://www.cin.ufpe.br/~alio,csrankings-a.csv
Adriano Lorena Inacio de Oliveira,UFPE,https://www.cin.ufpe.br/~alio,csrankings-a.csv
Adriano Sarmento,UFPE,https://www.cin.ufpe.br/~aams,csrankings-a.csv
Adriano Velasque Werhli,Federal University of Rio Grande,http://www.werhli.c3.furg.br,csrankings-a.csv
Adriano Veloso,UFMG,http://homepages.dcc.ufmg.br/~adrianov,csrankings-a.csv
Adrien Basso-Blandin,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/recherche/laboratoire-de-l-informatique-du-parallelisme-umr-5668-83273.kjsp,csrankings-a.csv
Adrien Poteaux,CRIStAL,https://www.cristal.univ-lille.fr/profil/poteaux,csrankings-a.csv
Adrienne Decker,University at Buffalo,https://engineering.buffalo.edu/engineering-education/people/directory/decker-adrienne.html,csrankings-a.csv
Adrián Carballal,University of A Coruña,https://pdi.udc.es/en/File/Pdi/XW7GH,csrankings-a.csv
Adrián Jarabo,Universidad de Zaragoza,http://giga.cps.unizar.es/~ajarabo,csrankings-a.csv
Aduri Pavan,Iowa State University,http://www.cs.iastate.edu/people/pavan-aduri,csrankings-a.csv
Adwait Jog,University of Virginia,https://engineering.virginia.edu/faculty/adwait-jog,csrankings-a.csv
Adwait Nadkarni,College of William and Mary,https://www.adwaitnadkarni.com,csrankings-a.csv
Adway Mitra,IIT Kharagpur,https://sites.google.com/site/adwayresearch,csrankings-a.csv
Adyasha Dash,KIIT Bhubaneswar,https://cse.kiit.ac.in/profiles/adyasha-dash,csrankings-a.csv
Adélaïde Genay,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/1051140-adelaide-genay,csrankings-a.csv
Afra Alishahi,Tilburg University,https://ilk.uvt.nl/~aalishah,csrankings-a.csv
Afsaneh Doryab,University of Virginia,https://www.afsanehdoryab.com,csrankings-a.csv
Afsaneh Razi,Drexel University,https://www.afsanehrazi.com,csrankings-a.csv
Afzel Noore,West Virginia University,https://www.statler.wvu.edu/faculty-staff/adjunct-faculty/afzel-noore,csrankings-a.csv
Agata Ciabattoni,TU Wien,https://www.logic.at/staff/agata,csrankings-a.csv
Agata Rozga,Georgia Institute of Technology,http://www.agatarozga.org,csrankings-a.csv
Agathoniki Trigoni,University of Oxford,https://www.cs.ox.ac.uk/niki.trigoni,csrankings-a.csv
Aggeliki Arapoyanni,University of Athens,http://www.di.uoa.gr/eng/staff/1012,csrankings-a.csv
Aggelos K. Katsaggelos,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/katsaggelos-aggelos.html,csrankings-a.csv
Aggelos Kiayias,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Aggelos_Kiayias.html,csrankings-a.csv
Aggelos Pikrakis,University of Piraeus,https://www.unipi.gr/unipi/en/pikrakis.html,csrankings-a.csv
Agha Ali Raza,LUMS,http://aghaaliraza.com,csrankings-a.csv
Agma J. M. Traina,USP-ICMC,http://icmc.usp.br/pessoas?id=4170385,csrankings-a.csv
Agma Juci Machado Traina,USP-ICMC,http://icmc.usp.br/pessoas?id=4170385,csrankings-a.csv
Agnar Aamodt,NTNU,https://www.ntnu.edu/employees/agnar,csrankings-a.csv
Agnes Koschmider,University of Kiel,https://www.pa.informatik.uni-kiel.de/en/team/prof-dr-agnes-koschmider,csrankings-a.csv
Agneta Nilsson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/agneta-nilsson.aspx,csrankings-a.csv
Agnieszka Mykowiecka 0001,IPI PAN,https://ipipan.waw.pl/instytut/pracownicy/agnieszka-mykowiecka,csrankings-a.csv
Agnès Voisard,Freie Universitaet Berlin,https://www.mi.fu-berlin.de/en/inf/groups/ag-db/members/Professors/voisard_agnes.html,csrankings-a.csv
Agoritsa Polyzou,Florida International University,https://apolyzou123.github.io/apolyzou,csrankings-a.csv
Agustín Fernández,Polytechnic University of Catalonia,http://engineering.academickeys.com/browse_whoswho_by_institution/Polytechnic_University_of_Catalonia?&start=104,csrankings-a.csv
Agustín Gravano,University of Buenos Aires,http://habla.dc.uba.ar/gravano,csrankings-a.csv
Ah-Hwee Tan,Singapore Management University,https://sis.smu.edu.sg/faculty/profile/165181/TAN-Ah-Hwee,csrankings-a.csv
Ahad N. Zehmakan,Australian National University,https://comp.anu.edu.au/people/ahad-zehmakan,csrankings-a.csv
Aharon Bar-Hillel,Ben-Gurion University of the Negev,https://sites.google.com/site/aharonbarhillel,csrankings-a.csv
Ahmad Akbari,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,csrankings-a.csv
Ahmad Akbari Azirani,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,csrankings-a.csv
Ahmad Alzahrani,King Abdulaziz University,http://asalzahrani.kau.edu.sa/Default.aspx?Site_ID=0005199&lng=EN,csrankings-a.csv
Ahmad Azab,University of Sydney,https://www.sydney.edu.au/engineering/about/our-people/academic-staff/ahmad-azab.html,csrankings-a.csv
Ahmad Biniaz,University of Windsor,http://www.uwindsor.ca/science/computerscience/1151/dr-ahmad-biniaz,csrankings-a.csv
Ahmad Elkhateb,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=a.elkhateb,csrankings-a.csv
Ahmad Hemmati,University of Bergen,https://www.uib.no/en/persons/Ahmad.Hemmati,csrankings-a.csv
Ahmad Jbara,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AJBARA,csrankings-a.csv
Ahmad R. Dhaini,American University of Beirut,http://staff.aub.edu.lb/~ad57,csrankings-a.csv
Ahmad Sharieh,University of Jordan,http://eacademic.ju.edu.jo/sharieh,csrankings-a.csv
Ahmad-Reza Sadeghi,TU Darmstadt,https://www.trust.informatik.tu-darmstadt.de/people/ahmad-reza-sadeghi,csrankings-a.csv
Ahmed Abdelali,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=103&amp;par=acc&amp;name=AhmedAbdelali,csrankings-a.csv
Ahmed Abu-Hajar,Washington State University,https://school.eecs.wsu.edu/people/faculty/ahmed-abu-hajar,csrankings-a.csv
Ahmed AlEroud,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,csrankings-a.csv
Ahmed Aleroud,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,csrankings-a.csv
Ahmed Ali 0002,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=4&amp;par=acc&amp;name=AhmedAli,csrankings-a.csv
Ahmed Ali-Eldin,Chalmers/GU,http://www.chalmers.se/en/Staff/Pages/ahmh.aspx,csrankings-a.csv
Ahmed Awad,University of Tartu,https://www.ut.ee/en/ahmed-mahmoud-hany-aly-awad,csrankings-a.csv
Ahmed Desoky,University of Louisville,http://louisville.edu/speed/people/faculty/desokyAhmed,csrankings-a.csv
Ahmed E. Hassan,Queen’s University,http://www.cs.queensu.ca/~ahmed,csrankings-a.csv
Ahmed El Alaoui,Cornell University,https://elalaoui.stat.cornell.edu,csrankings-a.csv
Ahmed El-Roby,Carleton University,https://people.scs.carleton.ca/~ahmedelroby,csrankings-a.csv
Ahmed Eldawy,Univ. of California - Riverside,https://www.cs.ucr.edu/~eldawy,csrankings-a.csv
Ahmed Elgammal,Rutgers University,http://www.cs.rutgers.edu/~elgammal/Home.html,csrankings-a.csv
Ahmed F. Al-Eroud,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,csrankings-a.csv
Ahmed Helmy,UNC - Charlotte,http://www.cise.ufl.edu/~helmy,csrankings-a.csv
Ahmed Hussain Qureshi,Purdue University,https://www.cs.purdue.edu/people/faculty/qureshi7.html,csrankings-a.csv
Ahmed Imteaj,SIU Carbondale,https://sites.google.com/view/ahmedimteaj,csrankings-a.csv
Ahmed K. Elmagarmid,Qatar Computing Research Institute,https://www.cs.purdue.edu/homes/ake,csrankings-a.csv
Ahmed Karmouch,University of Ottawa,http://www.site.uottawa.ca/~karmouch,csrankings-a.csv
Ahmed M. Abdel-Moniem,Queen Mary University of London,https://eecs.qmul.ac.uk/~ahmed,csrankings-a.csv
Ahmed M. Abdelmoniem,Queen Mary University of London,https://eecs.qmul.ac.uk/~ahmed,csrankings-a.csv
Ahmed M. Ali 0002,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=4&amp;par=acc&amp;name=AhmedAli,csrankings-a.csv
Ahmed M. Elgammal,Rutgers University,http://www.cs.rutgers.edu/~elgammal/Home.html,csrankings-a.csv
Ahmed Mohamed Abdelmoniem,Queen Mary University of London,https://eecs.qmul.ac.uk/~ahmed,csrankings-a.csv
Ahmed Rafea,American University in Cairo,https://www.aucegypt.edu/fac/ahmedrafea,csrankings-a.csv
Ahmed Sabbir Arif,Univ. of California - Merced,http://www.asarif.com,csrankings-a.csv
Ahmed Saeed 0001,Georgia Institute of Technology,https://www.cc.gatech.edu/~amsmti3,csrankings-a.csv
Ahmed Sameh,Purdue University,https://www.cs.purdue.edu/people/sameh,csrankings-a.csv
Ahmed Sameh Mohamed,Purdue University,https://www.cs.purdue.edu/people/sameh,csrankings-a.csv
Ahmed Sameh Mohammed,Purdue University,https://www.cs.purdue.edu/people/sameh,csrankings-a.csv
Ahmet Burak Can,Hacettepe University,https://web.cs.hacettepe.edu.tr/~abc,csrankings-a.csv
Ahmet Celal Cem Say,Boğaziçi University,https://www.cmpe.boun.edu.tr/~say,csrankings-a.csv
Ahmet Cüneyd Tantug,Istanbul Technical University,http://tantug.com,csrankings-a.csv
Ahmet Erdem Sariyüce,University at Buffalo,https://sariyuce.com,csrankings-a.csv
Ahmet Oguz Akyüz,Middle East Technical University,http://user.ceng.metu.edu.tr/~akyuz,csrankings-a.csv
Ahmet Teoman Naskali,Galatasaray University,https://avesis.gsu.edu.tr/tnaskali,csrankings-a.csv
Ahti Peder,University of Tartu,http://www.ut.ee/en/ahti-peder,csrankings-a.csv
Ai-Chun Pang,National Taiwan University,https://www.csie.ntu.edu.tw/~acpang,csrankings-a.csv
Aibek Musaev,The University of Alabama,http://aibek.cs.ua.edu,csrankings-a.csv
Aibek Musave,The University of Alabama,http://aibek.cs.ua.edu,csrankings-a.csv
Aidan Hogan,Universidad de Chile,http://aidanhogan.com,csrankings-a.csv
Aidong Lu,UNC - Charlotte,https://webpages.uncc.edu/alu1,csrankings-a.csv
Aidong Zhang,University of Virginia,https://engineering.virginia.edu/faculty/aidong-zhang,csrankings-a.csv
Aiiad Ahmad Albeshri,King Abdulaziz University,http://fcit2.kau.edu.sa:9002/reports/rwservlet?cmdkey=FCVKEY+p_fac_id=00005664,csrankings-a.csv
Aiiad Albeshri,King Abdulaziz University,http://fcit2.kau.edu.sa:9002/reports/rwservlet?cmdkey=FCVKEY+p_fac_id=00005664,csrankings-a.csv
Aiichiro Nakano,University of Southern California,http://physics.usc.edu/Faculty/Nakano,csrankings-a.csv
Aijun An,York University,http://www.cse.yorku.ca/~aan,csrankings-a.csv
Aikaterini Bourazeri,University of Essex,https://www.essex.ac.uk/people/boura96709/katerina-bourazeri,csrankings-a.csv
Aikaterini Mitrokotsa,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/aikmitr.aspx,csrankings-a.csv
Aiman Erbad,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/aiman.php,csrankings-a.csv
Aiman Hanna,Concordia University,http://aimanhanna.com/concordia,csrankings-a.csv
Aimin Hao,Beihang University,http://scse.buaa.edu.cn/info/1078/2654.htm,csrankings-a.csv
Ainesh Bakshi,New York University,https://www.aineshbakshi.com,csrankings-a.csv
Aisha I. Ali-Gombe,Louisiana State University,https://csc.lsu.edu/~aligombe,csrankings-a.csv
Aishwarya Agrawal,University of Montreal,https://www.cc.gatech.edu/grads/a/aagrawal307,csrankings-a.csv
Aishwarya Ganesan,Univ. of Illinois at Urbana-Champaign,https://aishwaryaganesan.github.io,csrankings-a.csv
Aishwarya Thiruvengadam,IIT Madras,https://sites.google.com/view/aishwaryat,csrankings-a.csv
Aisling Ann O'Kane,University of Bristol,https://research-information.bris.ac.uk/en/persons/aisling-a-okane,csrankings-a.csv
Aisling Kelliher,Virginia Tech,http://people.cs.vt.edu/~aislingk,csrankings-a.csv
Aiswarya Cyriac,CMI,http://www.cmi.ac.in/~aiswarya,csrankings-a.csv
Aivar Annamaa,University of Tartu,http://www.ut.ee/en/kontakt/arvutiteaduse-instituut,csrankings-a.csv
Aixia Jia,Peking University,http://59.108.48.38:8080/ICSTWIPWeb/jiaaixia.php,csrankings-a.csv
Aixin Sun,Nanyang Technological University,https://www3.ntu.edu.sg/home/axsun,csrankings-a.csv
Ajai Jain,IIT Kanpur,http://www.iitk.ac.in/new/dr-ajai-jain,csrankings-a.csv
Ajay D. Kshemkalyani,University of Illinois at Chicago,https://www.cs.uic.edu/~ajayk,csrankings-a.csv
Ajay Gupta 0001,Western Michigan University,https://www.cs.wmich.edu/~gupta,csrankings-a.csv
Ajay K. Gupta 0001,Western Michigan University,https://www.cs.wmich.edu/~gupta,csrankings-a.csv
